MTV点歌67,#genre#
孙邦楠-美丽新娘,http://em.21dtv.com/songs/60029281.mkv
陈小汉+李敏华-陌路萧郎(戏曲),http://em.21dtv.com/songs/60093427.mkv
张燕-美丽心灵,http://em.21dtv.com/songs/60091143.mkv
雷佳-美丽湘江,http://em.21dtv.com/songs/60124672.mkv
阿不都拉+阿不都热合曼-美丽新疆,http://em.21dtv.com/songs/60076626.mkv
子夕-梦里新化,http://em.21dtv.com/songs/60119412.mkv
容祖儿-美丽邂逅,http://em.21dtv.com/songs/60029277.mkv
李嘉珊-梦里星光,http://em.21dtv.com/songs/60122847.mkv
任娟-美丽乡村,http://em.21dtv.com/songs/60109958.mkv
刘大成-美丽乡村,http://em.21dtv.com/songs/60094003.mkv
吴碧霞-魅力乡村,http://em.21dtv.com/songs/60029404.mkv
汤灿-美丽西部,http://em.21dtv.com/songs/60029276.mkv
原始林合唱团-美丽伪装,http://em.21dtv.com/songs/60087505.mkv
芳蓉-魅力无限,http://em.21dtv.com/songs/60109587.mkv
孙悦-魅力无限,http://em.21dtv.com/songs/60029403.mkv
赵红富-魅力舞台,http://em.21dtv.com/songs/60106308.mkv
景心妍-名伶往事,http://em.21dtv.com/songs/60076716.mkv
探索乐团-美丽乌来,http://em.21dtv.com/songs/60029274.mkv
太阳部落-美丽午后,http://em.21dtv.com/songs/60104019.mkv
郭峰-my love to you,http://em.21dtv.com/songs/60004005.mkv
DREAM GIRLS-美丽头条,http://em.21dtv.com/songs/60084210.mkv
萧煌奇-美丽天堂,http://em.21dtv.com/songs/60029273.mkv
岑宁儿-马路天使,http://em.21dtv.com/songs/60130276.mkv
草蜢-马路天使(演唱会),http://em.21dtv.com/songs/60076558.mkv
吕娜-美丽天使,http://em.21dtv.com/songs/60068476.mkv
石梅-美丽天使,http://em.21dtv.com/songs/60066148.mkv
江南旭-魅力天使,http://em.21dtv.com/songs/60064538.mkv
太极乐队-马路天使(演唱会),http://em.21dtv.com/songs/60028375.mkv
达明一派-马路天使(演唱会),http://em.21dtv.com/songs/60028374.mkv
冬雨-美丽通辽,http://em.21dtv.com/songs/60131190.mkv
王喆+陈阳-米兰天空,http://em.21dtv.com/songs/60029952.mkv
群星-美丽誓言,http://em.21dtv.com/songs/60123086.mkv
于志杰-美丽松原,http://em.21dtv.com/songs/60117534.mkv
于文华-美丽三亚,http://em.21dtv.com/songs/60098082.mkv
陈辉权-美丽誓言,http://em.21dtv.com/songs/60061418.mkv
江珊-梦里水乡,http://em.21dtv.com/songs/60029602.mkv
陈慧琳-魔力四射,http://em.21dtv.com/songs/60097475.mkv
王馨平-梦里是谁,http://em.21dtv.com/songs/60083395.mkv
闪亮三姐妹-魅力四射,http://em.21dtv.com/songs/60029402.mkv
小曲儿+五色石南叶-末路疏狂,http://em.21dtv.com/songs/60083434.mkv
北原山猫-摩莉莎卡(无原唱),http://em.21dtv.com/songs/60030323.mkv
刁寒-美丽世界,http://em.21dtv.com/songs/60029271.mkv
吕珊-马兰山歌(演唱会),http://em.21dtv.com/songs/60083337.mkv
魏佳艺-美丽伤感,http://em.21dtv.com/songs/60029267.mkv
卓依婷-马兰山歌,http://em.21dtv.com/songs/60028365.mkv
佚名-马兰山歌,http://em.21dtv.com/songs/60028364.mkv
杨洪基-密林深处,http://em.21dtv.com/songs/60029976.mkv
曹格-美丽人生,http://em.21dtv.com/songs/60118641.mkv
蔡小虎-美丽人生,http://em.21dtv.com/songs/60068475.mkv
郑秀文-魅力燃烧,http://em.21dtv.com/songs/60029401.mkv
水木年华-美丽人生,http://em.21dtv.com/songs/60029266.mkv
梁静茹-美丽人生,http://em.21dtv.com/songs/60029265.mkv
陈雷-美丽人生,http://em.21dtv.com/songs/60029264.mkv
李丹阳-美丽人间,http://em.21dtv.com/songs/60029263.mkv
蔡恩惠-美丽如歌,http://em.21dtv.com/songs/60099480.mkv
韩晓辉-魅力汝城,http://em.21dtv.com/songs/60114247.mkv
谭锡禧-梦里情人,http://em.21dtv.com/songs/60029600.mkv
贺美琦-美丽奇迹,http://em.21dtv.com/songs/60114090.mkv
小曲儿+鸾凤鸣-命理难说,http://em.21dtv.com/songs/60104079.mkv
刘嘉亮-美丽女人,http://em.21dtv.com/songs/60029261.mkv
迪克牛仔-麻辣男人,http://em.21dtv.com/songs/60028335.mkv
探索乐园-美丽鸟来,http://em.21dtv.com/songs/60029260.mkv
丁文琪-麻辣女孩KIMPOSSIBLE,http://em.21dtv.com/songs/60090459.mkv
S.H.E-美丽男孩,http://em.21dtv.com/songs/60089572.mkv
汤灿-美丽苗乡,http://em.21dtv.com/songs/60088205.mkv
阿茹娜-美丽梦乡,http://em.21dtv.com/songs/60076623.mkv
邓惠欣-梦里梦外(演唱会),http://em.21dtv.com/songs/60083394.mkv
黄勇-梦里梦外,http://em.21dtv.com/songs/60076669.mkv
佚名-门里门外(无原唱),http://em.21dtv.com/songs/60029411.mkv
大憨+二憨-玛丽玛丽,http://em.21dtv.com/songs/60123802.mkv
小沈阳+汤潮-美了美了,http://em.21dtv.com/songs/60029138.mkv
卫兰-my love my fate(演唱会),http://em.21dtv.com/songs/60004004.mkv
古巨基-my love my fate(演唱会),http://em.21dtv.com/songs/60004003.mkv
于文华-茉莉留香,http://em.21dtv.com/songs/60123605.mkv
张国荣-梦里蓝天,http://em.21dtv.com/songs/60095298.mkv
佚名-梦里蓝天(伦巴),http://em.21dtv.com/songs/60029598.mkv
翁立友-美丽恋梦,http://em.21dtv.com/songs/60081396.mkv
李昊嘉-模棱两可,http://em.21dtv.com/songs/60076736.mkv
尹啸-梦里老家,http://em.21dtv.com/songs/60129015.mkv
周杨-梦里老家,http://em.21dtv.com/songs/60127850.mkv
郑璐-梦里老家,http://em.21dtv.com/songs/60099536.mkv
倪安东-梦里来过,http://em.21dtv.com/songs/60067231.mkv
佚名-马兰恋歌,http://em.21dtv.com/songs/60028363.mkv
阿鲁阿卓-梦里客家,http://em.21dtv.com/songs/60105461.mkv
魏如萱-末路狂花,http://em.21dtv.com/songs/60130917.mkv
张心杰-没离开过,http://em.21dtv.com/songs/60104121.mkv
林志炫-没离开过,http://em.21dtv.com/songs/60096357.mkv
郭帅-没离开过,http://em.21dtv.com/songs/60085419.mkv
毅光年+声音乐团-没离开过,http://em.21dtv.com/songs/60081475.mkv
林志炫-没离开过(演唱会),http://em.21dtv.com/songs/60028722.mkv
李晖-美丽家园,http://em.21dtv.com/songs/60113632.mkv
谭晶-美丽揭阳,http://em.21dtv.com/songs/60095345.mkv
李晖-美丽家园,http://em.21dtv.com/songs/60083382.mkv
李辉-美丽家园,http://em.21dtv.com/songs/60029258.mkv
芭比-魅力界限,http://em.21dtv.com/songs/60029400.mkv
陈奕迅-美丽谎言,http://em.21dtv.com/songs/60110629.mkv
曹艳彬-茉莉花香,http://em.21dtv.com/songs/60124028.mkv
李虎-茉莉花香,http://em.21dtv.com/songs/60084670.mkv
温岚-魔力high q,http://em.21dtv.com/songs/60030357.mkv
陈福庭-魅力海南,http://em.21dtv.com/songs/60011802.mkv
熊宝贝乐团-美丽混乱,http://em.21dtv.com/songs/60076622.mkv
李玲玉-茉莉花开,http://em.21dtv.com/songs/60084669.mkv
徐誉滕-茉莉花开,http://em.21dtv.com/songs/60030396.mkv
陈津津-美丽回家,http://em.21dtv.com/songs/60076621.mkv
吴日言-玛莉皇后,http://em.21dtv.com/songs/60028399.mkv
陶喆-美丽黑发,http://em.21dtv.com/songs/60029254.mkv
姬长乐-美丽花都,http://em.21dtv.com/songs/60103197.mkv
吴淑敏-美丽蝴蝶,http://em.21dtv.com/songs/60029255.mkv
邓雯心+刘亭婷-美丽花城,http://em.21dtv.com/songs/60069602.mkv
许哲佩-没落贵族,http://em.21dtv.com/songs/60076578.mkv
梅艳芳-梦里共醉,http://em.21dtv.com/songs/60029594.mkv
岩宰仑-勐腊姑娘,http://em.21dtv.com/songs/60124801.mkv
彝人制造-美丽姑娘,http://em.21dtv.com/songs/60064527.mkv
徐健淇-美丽姑娘,http://em.21dtv.com/songs/60063201.mkv
赵本水-美丽姑娘,http://em.21dtv.com/songs/60029253.mkv
佚名-马兰姑娘,http://em.21dtv.com/songs/60028360.mkv
官恩娜-美丽革命,http://em.21dtv.com/songs/60029252.mkv
筷子兄弟-猛龙过江,http://em.21dtv.com/songs/60102604.mkv
黄耀明-猛龙过江(演唱会),http://em.21dtv.com/songs/60064540.mkv
王麟-买了个表(欢乐版),http://em.21dtv.com/songs/60097259.mkv
伯阳-梦里飞天,http://em.21dtv.com/songs/60029593.mkv
阿幼朵-苗岭飞歌(演唱会),http://em.21dtv.com/songs/60030043.mkv
李卓庭-美丽二线,http://em.21dtv.com/songs/60029251.mkv
莫老-莫老的缘,http://em.21dtv.com/songs/60083435.mkv
狮子合唱团-迷路的心,http://em.21dtv.com/songs/60131630.mkv
褚桐羽-美丽的心,http://em.21dtv.com/songs/60129598.mkv
陈楚生-梦里的星,http://em.21dtv.com/songs/60127557.mkv
阿超-迷路的诗,http://em.21dtv.com/songs/60067234.mkv
佚名-梦里的水(无原唱),http://em.21dtv.com/songs/60029590.mkv
毛宁+杨钰莹-美丽的书(演唱会),http://em.21dtv.com/songs/60029225.mkv
杨千嬅-梦里的人(演唱会),http://em.21dtv.com/songs/60029588.mkv
隋万里-梦里的你,http://em.21dtv.com/songs/60126417.mkv
满文军-美丽的你,http://em.21dtv.com/songs/60029211.mkv
张赫宣-梦里的泪,http://em.21dtv.com/songs/60086709.mkv
洪逸齐-没来得及,http://em.21dtv.com/songs/60102481.mkv
刘欢-美丽的家(无原唱),http://em.21dtv.com/songs/60089677.mkv
苏晴-没来得及,http://em.21dtv.com/songs/60083356.mkv
龙千玉-美丽的花,http://em.21dtv.com/songs/60117424.mkv
袁东方-魅力东方,http://em.21dtv.com/songs/60114765.mkv
韩琳-魅力东方,http://em.21dtv.com/songs/60066149.mkv
七郎+邱芸子-迷恋的爱,http://em.21dtv.com/songs/60029886.mkv
宋嘉其-绵里藏针,http://em.21dtv.com/songs/60111011.mkv
苏勒亚其其格-魅力草原,http://em.21dtv.com/songs/60064537.mkv
周建芬-梅岭茶香,http://em.21dtv.com/songs/60127847.mkv
樊芳斌-魅力成县,http://em.21dtv.com/songs/60101406.mkv
满文军-梦里潮汐,http://em.21dtv.com/songs/60089406.mkv
刘孟哲-美丽春天,http://em.21dtv.com/songs/60086697.mkv
周冰倩-美丽传说,http://em.21dtv.com/songs/60029146.mkv
胡红艳-美丽传奇,http://em.21dtv.com/songs/60076609.mkv
庄学忠-木兰从军,http://em.21dtv.com/songs/60087759.mkv
张涛-木兰从军(演唱会),http://em.21dtv.com/songs/60067247.mkv
张可-美丽巢湖,http://em.21dtv.com/songs/60122713.mkv
红蔷薇-梦里彩蝶,http://em.21dtv.com/songs/60086708.mkv
谭建军-梦里彩蝶,http://em.21dtv.com/songs/60070928.mkv
王亚平-梦里彩蝶,http://em.21dtv.com/songs/60067228.mkv
张萌萌+黄伊汶-美丽榜样(演唱会),http://em.21dtv.com/songs/60064522.mkv
常石磊-美丽北京,http://em.21dtv.com/songs/60106809.mkv
李谷一-梦里边城,http://em.21dtv.com/songs/60085456.mkv
李谷一-梦里边城(演唱会),http://em.21dtv.com/songs/60076666.mkv
格桑梅朵-美丽宝贝,http://em.21dtv.com/songs/60091509.mkv
王小荣-魅力安源,http://em.21dtv.com/songs/60120760.mkv
张梅梅-美丽爱情,http://em.21dtv.com/songs/60076608.mkv
孙俪-美俪暗号,http://em.21dtv.com/songs/60029306.mkv
杜疆+韩婷-麦克之歌,http://em.21dtv.com/songs/60094550.mkv
何韵诗-美空云雀,http://em.21dtv.com/songs/60029137.mkv
何韵诗-美空云雀(演唱会),http://em.21dtv.com/songs/60029136.mkv
海龟先生-玛卡瑞纳,http://em.21dtv.com/songs/60076563.mkv
EMELI SANDE-my kind of love,http://em.21dtv.com/songs/60067950.mkv
干毛毛-免开金口,http://em.21dtv.com/songs/60096260.mkv
KELLY CLARKSON-mr  know it all,http://em.21dtv.com/songs/60062080.mkv
郭凤女+何华栈-梅开二度,http://em.21dtv.com/songs/60028992.mkv
谈莉娜-猫科动物,http://em.21dtv.com/songs/60028640.mkv
欧弟-面具之王,http://em.21dtv.com/songs/60113759.mkv
紫薇-岷江夜曲,http://em.21dtv.com/songs/60030071.mkv
林淑容-岷江夜曲,http://em.21dtv.com/songs/60030070.mkv
费玉清-岷江夜曲,http://em.21dtv.com/songs/60030069.mkv
吴莺音-岷江夜曲(演唱会),http://em.21dtv.com/songs/60030068.mkv
小东+陈宏+蒲庭龙-麻吉兄弟,http://em.21dtv.com/songs/60107680.mkv
蔡佳麟-麻吉兄弟,http://em.21dtv.com/songs/60069584.mkv
阿悄-梦境三国,http://em.21dtv.com/songs/60095230.mkv
东来东往-梦竞时代,http://em.21dtv.com/songs/60125076.mkv
高翔-面具人生,http://em.21dtv.com/songs/60134473.mkv
江若琳-梦境日和(演唱会),http://em.21dtv.com/songs/60029577.mkv
谈芳兵-梦境情缘(无原唱),http://em.21dtv.com/songs/60029576.mkv
吴淑敏-免讲嘛知(无原唱),http://em.21dtv.com/songs/60030007.mkv
周汤豪-麻吉麻吉,http://em.21dtv.com/songs/60076546.mkv
阿苗千千-苗家恋歌,http://em.21dtv.com/songs/60082903.mkv
TOM PETTY-mary janes last dance,http://em.21dtv.com/songs/60003759.mkv
合唱-迈进考场,http://em.21dtv.com/songs/60087535.mkv
大支+MC仁+JOOSUC-唛讲废话,http://em.21dtv.com/songs/60028498.mkv
大支+MC仁+JOOSUC-麦讲废话,http://em.21dtv.com/songs/60028442.mkv
办桌二人组-麻吉的歌,http://em.21dtv.com/songs/60028328.mkv
黄立成+MACHI-麻吉弟弟,http://em.21dtv.com/songs/60028329.mkv
卓依婷-满江对唱,http://em.21dtv.com/songs/60028511.mkv
陈松伶-梦境成真,http://em.21dtv.com/songs/60029575.mkv
杨千桦-民间传奇,http://em.21dtv.com/songs/60092841.mkv
颜振豪-苗家阿妹,http://em.21dtv.com/songs/60134455.mkv
阿佳组合-玛吉阿玛,http://em.21dtv.com/songs/60088827.mkv
成林江措-玛吉阿米,http://em.21dtv.com/songs/60083336.mkv
佚名-make it with you,http://em.21dtv.com/songs/60003716.mkv
尚雯婕-man in the mirror,http://em.21dtv.com/songs/60073582.mkv
刘美君-man in the moon(演唱会),http://em.21dtv.com/songs/60003738.mkv
佚名-man in the moon(无原唱),http://em.21dtv.com/songs/60003737.mkv
ALICE IN CHAINS-man in the box,http://em.21dtv.com/songs/60066684.mkv
ROMEO-MIRO,http://em.21dtv.com/songs/60123526.mkv
安室奈美恵-Mint,http://em.21dtv.com/songs/60121586.mkv
何耀珊-music is my life,http://em.21dtv.com/songs/60003945.mkv
张智成-may i love you,http://em.21dtv.com/songs/60003767.mkv
THE POLICE-message in a bottle,http://em.21dtv.com/songs/60003805.mkv
汪苏泷-梦幻诛仙,http://em.21dtv.com/songs/60129337.mkv
张碧晨-梦幻诛仙,http://em.21dtv.com/songs/60129108.mkv
贺敬轩-梦幻之恋,http://em.21dtv.com/songs/60131829.mkv
何龙雨-梦幻之旅,http://em.21dtv.com/songs/60112513.mkv
群星-梦幻组合,http://em.21dtv.com/songs/60029550.mkv
刘媛媛-美好祝福,http://em.21dtv.com/songs/60029128.mkv
李菲菲-梦幻之岛,http://em.21dtv.com/songs/60029549.mkv
贯诗钦+渔圈-迷惑游戏,http://em.21dtv.com/songs/60068491.mkv
洪荣宏-幕后英雄,http://em.21dtv.com/songs/60030644.mkv
李明翰-梦回云南,http://em.21dtv.com/songs/60095277.mkv
郭玲-梦回云南,http://em.21dtv.com/songs/60062411.mkv
董瑞-梦回云南,http://em.21dtv.com/songs/60029560.mkv
白玛多吉-梦回云南,http://em.21dtv.com/songs/60029559.mkv
潘建义-梦回永嘉,http://em.21dtv.com/songs/60093854.mkv
刘以达与梦-梦幻园地,http://em.21dtv.com/songs/60076660.mkv
容中尔甲-梦回西藏,http://em.21dtv.com/songs/60029557.mkv
许传海+黄倩云-梦回校园,http://em.21dtv.com/songs/60122110.mkv
訾娟-梦和星星,http://em.21dtv.com/songs/60029531.mkv
梁秋予-梦回雄关,http://em.21dtv.com/songs/60106041.mkv
张崇基+张崇德-梦幻舞衣,http://em.21dtv.com/songs/60029548.mkv
常石磊+倪亚丰-梦幻五环,http://em.21dtv.com/songs/60029547.mkv
阿牛-魔幻童谣,http://em.21dtv.com/songs/60030349.mkv
朝洛蒙-梦幻天堂,http://em.21dtv.com/songs/60029546.mkv
王丽达+汤子星-梦回天山,http://em.21dtv.com/songs/60094590.mkv
王丽达-梦回天山,http://em.21dtv.com/songs/60094588.mkv
汤子星-梦回天山,http://em.21dtv.com/songs/60094570.mkv
张玮-魅惑天空,http://em.21dtv.com/songs/60132461.mkv
梁耀安+倪惠英-梦会太湖,http://em.21dtv.com/songs/60029563.mkv
罗时丰-迷魂探戈,http://em.21dtv.com/songs/60130653.mkv
刘文天-梦回唐朝,http://em.21dtv.com/songs/60125194.mkv
唐朝乐队-梦回唐朝,http://em.21dtv.com/songs/60029556.mkv
远方-梦幻使者,http://em.21dtv.com/songs/60029545.mkv
黄韵玲-美好岁月,http://em.21dtv.com/songs/60029127.mkv
于童-梅花三弄,http://em.21dtv.com/songs/60090511.mkv
卓依婷-梅花三弄,http://em.21dtv.com/songs/60028985.mkv
王杰-梅花三弄,http://em.21dtv.com/songs/60028984.mkv
姜育恒-梅花三弄,http://em.21dtv.com/songs/60028983.mkv
周蕙-美好生活(HD),http://em.21dtv.com/songs/10012748.mkv
周蕙-美好生活,http://em.21dtv.com/songs/60099162.mkv
陈诗雨-梅花时光,http://em.21dtv.com/songs/60135945.mkv
潘安邦-美好时光,http://em.21dtv.com/songs/60029126.mkv
黑鸭子演唱组-美好时光,http://em.21dtv.com/songs/60029125.mkv
光良+阿穆隆-美好时光,http://em.21dtv.com/songs/60029124.mkv
何龙雨-美好情缘,http://em.21dtv.com/songs/60076606.mkv
袁成杰+戚薇-梦幻奇缘,http://em.21dtv.com/songs/60029544.mkv
杨千桦-满汉全席,http://em.21dtv.com/songs/60092842.mkv
金大喜-美好青春,http://em.21dtv.com/songs/60120039.mkv
杨宗纬-蛮荒情场,http://em.21dtv.com/songs/60063254.mkv
高洪章-梦回南诏(演唱会),http://em.21dtv.com/songs/60061424.mkv
梁咏琪-漫画女王,http://em.21dtv.com/songs/60028565.mkv
冯静恩-梦幻聊斋,http://em.21dtv.com/songs/60029541.mkv
玖月奇迹-梦回浏阳,http://em.21dtv.com/songs/60076664.mkv
佚名-卖花来呀,http://em.21dtv.com/songs/60028465.mkv
辛晓琪-莫呼洛迦,http://em.21dtv.com/songs/60064576.mkv
红蓝铅笔-猫和老鼠,http://em.21dtv.com/songs/60088404.mkv
叶俊华-梦回拉萨,http://em.21dtv.com/songs/60076663.mkv
完玛三智-梦回拉萨,http://em.21dtv.com/songs/60064547.mkv
郭蓉-梦回陇南,http://em.21dtv.com/songs/60070927.mkv
苏勒亚其其格-梦回楼兰,http://em.21dtv.com/songs/60119909.mkv
苏勒亚其其格-梦回楼兰,http://em.21dtv.com/songs/60085454.mkv
朱建明-梦回老家,http://em.21dtv.com/songs/60113602.mkv
区文诗-盲婚论嫁,http://em.21dtv.com/songs/60083345.mkv
区文诗-盲婚论嫁(演唱会),http://em.21dtv.com/songs/60076572.mkv
陈小汉+李敏华-梦会骊宫(戏曲),http://em.21dtv.com/songs/60093422.mkv
王菲-梦幻旅程,http://em.21dtv.com/songs/60029543.mkv
殷浩-梦幻列车,http://em.21dtv.com/songs/60029542.mkv
曾勇-梦回金筑,http://em.21dtv.com/songs/60091279.mkv
甜妹紫烟-梦回军营,http://em.21dtv.com/songs/60127224.mkv
刘建东-梦回军营,http://em.21dtv.com/songs/60125184.mkv
Fabel-梦花镜影,http://em.21dtv.com/songs/60121246.mkv
孟小童-美好家园,http://em.21dtv.com/songs/60029123.mkv
李佑晨-庙会街上,http://em.21dtv.com/songs/60133787.mkv
杨洋-梦幻佳期,http://em.21dtv.com/songs/60116946.mkv
葛维永-梦回江南,http://em.21dtv.com/songs/60107172.mkv
天籁天-梦回江南,http://em.21dtv.com/songs/60099182.mkv
李恭-魔幻季节,http://em.21dtv.com/songs/60064574.mkv
梁咏琪-魔幻季节,http://em.21dtv.com/songs/60030348.mkv
伊风-梦回江川,http://em.21dtv.com/songs/60029555.mkv
EVANESCENCE-my heart is broken,http://em.21dtv.com/songs/60082270.mkv
K.WILL-my heart is beating,http://em.21dtv.com/songs/60062075.mkv
韩敏-麦花花香,http://em.21dtv.com/songs/60114245.mkv
覃智斡-梦回故乡,http://em.21dtv.com/songs/60132878.mkv
胡笛-梦回故乡,http://em.21dtv.com/songs/60127312.mkv
王小荣-梦回故乡,http://em.21dtv.com/songs/60120759.mkv
周子游-梦回故乡,http://em.21dtv.com/songs/60076662.mkv
新版本-卖花姑娘,http://em.21dtv.com/songs/60028464.mkv
童唱-卖花姑娘,http://em.21dtv.com/songs/60028463.mkv
老版本-卖花姑娘,http://em.21dtv.com/songs/60028462.mkv
王艺霏-梦幻国度,http://em.21dtv.com/songs/60076659.mkv
高英贵-梦回涪高,http://em.21dtv.com/songs/60085113.mkv
佚名-迷惑的心,http://em.21dtv.com/songs/60029877.mkv
海鑫-梦回大山,http://em.21dtv.com/songs/60128179.mkv
CNBLUE-美好的你,http://em.21dtv.com/songs/60121233.mkv
陈依然-迷惑的爱,http://em.21dtv.com/songs/60029876.mkv
邢蓉-梦回草原,http://em.21dtv.com/songs/60120013.mkv
朱永飞+祁玉梅-梦回草原,http://em.21dtv.com/songs/60118652.mkv
天亮-梦回草原,http://em.21dtv.com/songs/60100822.mkv
风萧萧-梦回崇阳,http://em.21dtv.com/songs/60083392.mkv
铁木隆-梦回草原,http://em.21dtv.com/songs/60066150.mkv
赵真-梦回草原,http://em.21dtv.com/songs/60029552.mkv
格格-梦回草原,http://em.21dtv.com/songs/60029551.mkv
拥江帆-梦回藏乡,http://em.21dtv.com/songs/60085452.mkv
兔妃+猫芙琳-梦回传奇,http://em.21dtv.com/songs/60126617.mkv
李玉刚-梦回春秋,http://em.21dtv.com/songs/60109426.mkv
SHINE-迷幻彩虹,http://em.21dtv.com/songs/60029866.mkv
王晰-梦回长安,http://em.21dtv.com/songs/60133988.mkv
春雷-梦回长安,http://em.21dtv.com/songs/60117776.mkv
郑智化-麻花辫子,http://em.21dtv.com/songs/60028325.mkv
TAHITI-模糊不清,http://em.21dtv.com/songs/60122429.mkv
金伊彤-玫瑰战争,http://em.21dtv.com/songs/60088799.mkv
王馨+刘润泽-玫瑰之约,http://em.21dtv.com/songs/60135575.mkv
雨儿-玫瑰之约,http://em.21dtv.com/songs/60028968.mkv
谭咏麟-魔鬼之女(演唱会),http://em.21dtv.com/songs/60030347.mkv
徐红光-玫瑰之恋,http://em.21dtv.com/songs/60116836.mkv
杨洋+金彪-曼谷之恋,http://em.21dtv.com/songs/60097419.mkv
乌兰图雅-蒙古之花,http://em.21dtv.com/songs/60116518.mkv
乌兰图雅-蒙古之花(演唱会),http://em.21dtv.com/songs/60068482.mkv
陈美凤-袂搁再憨,http://em.21dtv.com/songs/60029393.mkv
龙千玉-麦搁越头,http://em.21dtv.com/songs/60028439.mkv
郑中基-玫瑰眼泪,http://em.21dtv.com/songs/60028962.mkv
李青+王馨-玫瑰心语,http://em.21dtv.com/songs/60101096.mkv
本兮-某个心跳,http://em.21dtv.com/songs/60080426.mkv
谢金燕-玫瑰星球,http://em.21dtv.com/songs/60028961.mkv
乌兰托娅-蒙古新娘,http://em.21dtv.com/songs/60068481.mkv
张小玲-玫瑰新娘,http://em.21dtv.com/songs/60028960.mkv
哈萨尔-蒙古新郎,http://em.21dtv.com/songs/60068480.mkv
格格-牧歌新唱,http://em.21dtv.com/songs/60131566.mkv
侯强-牧归天堂,http://em.21dtv.com/songs/60030608.mkv
慕容婕柃-麦搁提起,http://em.21dtv.com/songs/60131446.mkv
刘若英-玫瑰天空(演唱会),http://em.21dtv.com/songs/60028957.mkv
佚名-玫瑰三愿,http://em.21dtv.com/songs/60028954.mkv
口天勇士-民工四季,http://em.21dtv.com/songs/60093629.mkv
元若蓝-美国时间,http://em.21dtv.com/songs/60029118.mkv
DIVA彩月团-魔鬼身材,http://em.21dtv.com/songs/60067243.mkv
黄龄-魔鬼身材,http://em.21dtv.com/songs/60030345.mkv
多亮-玫瑰人生,http://em.21dtv.com/songs/60105723.mkv
张蓉蓉-玫瑰人生,http://em.21dtv.com/songs/60075089.mkv
郝冠英-玫瑰人生,http://em.21dtv.com/songs/60062436.mkv
殷正洋-玫瑰人生,http://em.21dtv.com/songs/60028953.mkv
许景淳-玫瑰人生(演唱会),http://em.21dtv.com/songs/60028952.mkv
伍佰+李千娜-玫瑰日记,http://em.21dtv.com/songs/60111688.mkv
古巨基-每个日出,http://em.21dtv.com/songs/60029042.mkv
斯琴格日乐-蒙古骑士,http://em.21dtv.com/songs/60091255.mkv
韩磊-蒙古骑手,http://em.21dtv.com/songs/60088957.mkv
杨林-玫瑰情话,http://em.21dtv.com/songs/60028950.mkv
佚名-美姑娘仔,http://em.21dtv.com/songs/60029116.mkv
辛晓琪-每个女人,http://em.21dtv.com/songs/60029037.mkv
林二汶-玫瑰奴隶,http://em.21dtv.com/songs/60076597.mkv
佚名-玫瑰年华,http://em.21dtv.com/songs/60028949.mkv
徐仁义-毛个咪呀,http://em.21dtv.com/songs/60120559.mkv
王麟-咪咕咪咕,http://em.21dtv.com/songs/60124294.mkv
蘑菇兄弟-蘑菇蘑菇,http://em.21dtv.com/songs/60099483.mkv
张萱-蘑菇蘑菇,http://em.21dtv.com/songs/60094899.mkv
陈升-蘑菇蘑菇,http://em.21dtv.com/songs/60030336.mkv
佚名-蒙古牧歌,http://em.21dtv.com/songs/60029421.mkv
张斯斯-玫瑰恋人,http://em.21dtv.com/songs/60066144.mkv
任妙音-玫瑰恋情,http://em.21dtv.com/songs/60097305.mkv
徐晓晰+郭嘉欣-玛格莲娜,http://em.21dtv.com/songs/60028390.mkv
赵学而-每隔两秒,http://em.21dtv.com/songs/60029033.mkv
泳儿-每隔两秒(演唱会),http://em.21dtv.com/songs/60029032.mkv
费玉清-玫瑰寄情,http://em.21dtv.com/songs/60028940.mkv
KISS-民国几年,http://em.21dtv.com/songs/60030064.mkv
阿木古楞+群星-蒙古姐妹,http://em.21dtv.com/songs/60120062.mkv
年少-玫瑰花园,http://em.21dtv.com/songs/60028939.mkv
吕金蔓-梦归汉唐,http://em.21dtv.com/songs/60029528.mkv
筠子-玫瑰花蕾,http://em.21dtv.com/songs/60103506.mkv
金久哲-玫瑰花开,http://em.21dtv.com/songs/60083350.mkv
周桐同-玫瑰花开,http://em.21dtv.com/songs/60028937.mkv
王铁峰-玫瑰花开,http://em.21dtv.com/songs/60028936.mkv
飘飘我心-梦归何处,http://em.21dtv.com/songs/60067227.mkv
德德玛-蒙古高原,http://em.21dtv.com/songs/60085446.mkv
齐峰-蒙古高原,http://em.21dtv.com/songs/60083389.mkv
敖都-蒙古感情,http://em.21dtv.com/songs/60114565.mkv
韩雷-蒙古姑娘(演唱会),http://em.21dtv.com/songs/60100637.mkv
刘欢-蒙古姑娘(演唱会),http://em.21dtv.com/songs/60029420.mkv
关庆小海-牧歌飞扬,http://em.21dtv.com/songs/60128809.mkv
陈盈洁-免搁疯想(无原唱),http://em.21dtv.com/songs/60030005.mkv
那英-玫瑰的雨,http://em.21dtv.com/songs/60028928.mkv
白冰冰-玫瑰的心,http://em.21dtv.com/songs/60095823.mkv
吴淼-民工弟兄,http://em.21dtv.com/songs/60069617.mkv
许志安-玫瑰凋谢,http://em.21dtv.com/songs/60028930.mkv
